Source File	Size	loadResources	load-configure	scan	loadDepInfo	loadInfo	load	generateSnapshots	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/CodeSystem-Marketing-Status-ema-cs.json	837	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	33	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-combination-package-ema-cs.json	2095	4	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	18	32	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-combined-pharmaceutical-dose-form-ema-cs.json	9046	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	61	41	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-combined-term-ema-cs.json	8776	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	56	41	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-country-ema-cs.json	22751	7	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	138	79	0	0	0	3	0	1
fsh-generated/resources/CodeSystem-domain-ema-cs.json	643	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	25	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-language-ema-cs.json	13542	5	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	87	52	0	0	0	2	0	0
fsh-generated/resources/CodeSystem-legal-status-for-the-supply-ema-cs.json	1459	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	15	26	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-material-ema-cs.json	5825	4	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	35	31	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-packaging-ema-cs.json	6657	5	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	46	32	0	0	0	1	0	0
fsh-generated/resources/CodeSystem-pharmaceutical-dose-form-ema-cs.json	192598	30	0	0	0	0	0	0	6	87	0	0	0	0	0	0	0	0	0	0	906	443	0	0	0	19	0	0
fsh-generated/resources/CodeSystem-recordStatus-ema-cs.json	698	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	10	27	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-regulatoryStatus-ema-cs.json	1594	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	16	29	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-routes-and-methods-of-administration-ema-cs.json	11274	5	0	0	0	0	0	0	1	8	0	0	0	0	0	0	0	1	0	0	84	50	0	0	0	2	0	1
fsh-generated/resources/CodeSystem-substance-sms-cs.json	8512	5	1	0	0	0	0	0	1	6	0	0	1	0	0	0	0	0	0	0	56	44	0	0	0	0	0	0
fsh-generated/resources/CodeSystem-unit-of-measurement-ema-cs.json	39435	12	0	0	0	0	0	0	2	19	0	0	0	0	0	0	0	0	0	0	253	103	0	0	0	6	0	0
fsh-generated/resources/CodeSystem-unit-of-presentation-ema-cs.json	4170	4	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	33	33	0	0	0	0	0	0
fsh-generated/resources/ConceptMap-edqm-ema-pharmaceuticalDoseForm-cm.json	129082	29	0	0	0	0	0	0	5	185	0	0	0	0	0	0	0	1	0	0	450	129	0	0	0	12	0	0
fsh-generated/resources/Ingredient-Agen-5mg-Tablet-EE-I.json	2341	4	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	16	11	0	0	0	0	0	0
fsh-generated/resources/Ingredient-CanifugCremolum-100mg-Pessary-EE-I.json	1465	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/Ingredient-CanifugCremolum-10mg1g-Cream-EE-I.json	1462	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	1
fsh-generated/resources/Ingredient-Cefuroxime-MIP-1500mg-EE-I.json	2249	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	8	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-Agen-5mg-Tablet-EE-MID.json	635	3	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-CanifugCremolum-100mg-Pessary-EE-MID.json	651	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	5	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-CanifugCremolum-10mg1g-Cream-EE-MID.json	645	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0
fsh-generated/resources/ManufacturedItemDefinition-Cefuroxime-MIP-1500mg-EE-MID.json	675	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	10	5	0	0	0	0	0	0
fsh-generated/resources/Medication-CanifugCremolum-EE-Cream-Medication-Item.json	1186	4	0	0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	11	12	0	0	0	0	0	0
fsh-generated/resources/Medication-CanifugCremolum-EE-Medication-Clinical.json	1848	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0
fsh-generated/resources/Medication-CanifugCremolum-EE-Pessary-Medication-Item.json	1210	3	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
fsh-generated/resources/Medication-Cefuroxime1500-Medication-Clinical.json	1262	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0
fsh-generated/resources/Medication-Cefuroxime1500-Powder-Medication-Item.json	1480	3	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	12	8	0	0	0	0	0	0
fsh-generated/resources/Medication-CefuroximeMIP-EE-Medication-Clinical.json	1766	3	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	13	12	0	0	0	0	0	0
fsh-generated/resources/Medication-CefuroximeMIP-EE-Powder-Medication-Item.json	1238	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/Medication-Clotrimazole-Cream-Generic.json	1355	3	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	0	0	0
fsh-generated/resources/Medication-Clotrimazole-cream-and-pessaries-Medication-Clinical.json	1358	3	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/MedicinalProductDefinition-Agen-5mg-Tablet-EE-MPD.json	3148	3	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0
fsh-generated/resources/MedicinalProductDefinition-CanifugCremolum-EE-MPD.json	2623	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0
fsh-generated/resources/MedicinalProductDefinition-Cefuroxime-MIP-1500mg-EE-MPD.json	3001	3	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	0	0
fsh-generated/resources/OperationDefinition-Equivalent.json	1597	8	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	13	6	0	0	0	0	0	0
fsh-generated/resources/Organization-LOC-100000551-KrkaSverige.json	342	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0
fsh-generated/resources/Organization-LOC-100002580-Zentiva.json	335	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	3	0	0	0	0	0	0
fsh-generated/resources/Organization-LOC-100004795-Wolff-Arzneimittel.json	377	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	0
fsh-generated/resources/Organization-LOC-100009199-Mip.json	334	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	5	4	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-Agen-5mg-Tablet-EE-PPD-1109887-A.json	3109	3	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	17	6	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-Agen-5mg-Tablet-EE-PPD-1109887-B.json	2838	3	1	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	0	0	16	5	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-CanifugCremolum-EE-PPD-1033692.json	4133	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	20	6	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-Cefuroxime-MIP-1500mg-EE-PPD-1529940.json	2634	3	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	5	0	0	0	0	0	0
fsh-generated/resources/PackagedProductDefinition-Cefuroxime-MIP-1500mg-EE-PPD-1529962.json	2638	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-Agen-5mg-Tablet-EE-RA.json	1100	2	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-CanifugCremolum-EE-RA.json	1111	3	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/RegulatedAuthorization-Cefuroxime-MIP-1500mg-EE-RA.json	1108	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-country.json	434	7	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-name-language-correct.json	513	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-reference-strength-substance.json	552	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-strength-presentation-quantity.json	551	3	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-strength-presentation-ratio-denominator.json	603	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-strength-presentation-ratio-numerator.json	593	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	10	4	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-strength-presentation-ratio.json	846	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	13	5	0	0	0	0	0	0
fsh-generated/resources/SearchParameter-strength-quantity-and-substance.json	825	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	4	0	0	0	1	0	0
fsh-generated/resources/SearchParameter-strength-ratio-and-substance.json	827	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-AD.json	686	3	0	0	0	0	0	6	0	21	0	0	0	0	0	0	0	0	0	0	34	982	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ANY.json	880	4	0	0	0	0	0	8	0	4	0	0	0	0	0	0	0	0	0	0	32	127	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-BL.json	685	3	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	30	119	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-CD.json	653	3	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	29	108	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-Class.json	628	3	1	0	0	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	37	127	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-CrossBorderProduct.json	14330	3	0	0	0	0	0	42	0	13	0	0	0	0	0	0	0	1	0	0	279	402	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-DT.json	550	2	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	30	89	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-EN.json	691	2	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	29	88	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-FullMedicinalProduct.json	46979	8	0	0	0	0	0	69	0	98	0	0	0	0	0	0	0	1	0	0	981	1186	0	1	0	16	1	1
fsh-generated/resources/StructureDefinition-II.json	777	1	0	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	34	79	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-INT.json	758	2	0	0	0	0	0	12	0	2	0	0	0	0	0	0	0	0	0	0	31	75	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-ManufacturedMaterial.json	18226	4	0	0	0	0	0	32	0	15	0	0	1	0	0	0	0	1	0	0	414	439	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-MedicationAsManufacturedItem.json	2553	2	0	0	0	0	0	31	0	13	0	0	0	0	0	0	0	0	0	0	193	186	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-MedicationAsMedicinalProduct.json	5557	4	0	0	0	0	0	49	0	14	0	0	0	0	0	0	0	1	0	0	283	266	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-MedicationModel.json	14031	3	1	0	0	0	0	23	0	10	0	0	0	0	0	0	0	0	0	0	257	169	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-PPLAdministrableProductDefinition.json	3204	3	0	0	0	0	0	71	0	7	0	0	0	0	0	0	0	0	0	0	221	184	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-PPLIngredient.json	8227	3	0	0	0	0	0	28	0	22	0	0	0	0	0	0	0	1	0	0	387	626	0	0	0	6	0	0
fsh-generated/resources/StructureDefinition-PPLManufacturedItemDefinition.json	1537	4	0	0	0	0	0	5	0	6	0	0	0	0	0	0	0	0	0	0	165	283	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-PPLMedicinalProductDefinition.json	11046	6	0	0	0	0	0	18	0	42	0	0	1	0	0	0	0	2	0	0	795	940	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-PPLOrganization.json	1950	3	0	0	0	0	0	15	0	10	0	0	0	0	0	0	0	0	0	0	209	252	0	0	0	4	1	0
fsh-generated/resources/StructureDefinition-PPLPackagedProductDefinition.json	8283	6	0	0	0	0	0	35	0	24	0	0	0	0	0	0	0	1	0	0	626	444	0	0	0	10	0	1
fsh-generated/resources/StructureDefinition-PPLRegulatedAuthorization.json	3527	4	0	0	0	0	0	12	0	10	0	0	0	0	0	0	0	0	0	0	235	162	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-PQ.json	852	3	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	32	48	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-REAL.json	815	3	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	31	49	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-RTO.json	662	3	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	30	49	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-ST.json	563	3	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	29	47	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-TS.json	682	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	30	48	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-TransitionAdministrableProductDefinition.json	2627	2	0	0	0	0	0	46	0	7	0	0	0	0	0	0	0	0	0	0	215	169	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-TransitionIngredient.json	4567	4	0	0	0	0	0	14	0	10	0	0	0	0	0	0	0	0	0	0	244	192	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-TransitionManufacturedItemDefinition.json	1397	3	0	0	0	0	0	4	0	6	0	0	0	0	0	0	0	1	0	0	161	148	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-TransitionMedicinalProductDefinition.json	9741	5	0	0	0	0	0	16	0	39	0	0	0	0	0	0	0	1	0	0	795	538	0	0	0	12	0	1
fsh-generated/resources/StructureDefinition-TransitionOrganization.json	2030	2	1	0	0	0	0	15	0	10	0	0	0	0	0	0	0	1	0	0	205	173	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-TransitionPackagedProductDefinition.json	4902	2	0	0	0	0	0	66	0	10	0	0	0	0	0	0	0	0	0	0	300	206	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-TransitionRegulatedAuthorization.json	3024	3	0	0	0	0	0	30	0	14	0	0	0	0	0	0	0	0	0	0	209	157	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-Untyped.json	678	1	0	0	0	0	0	3	0	2	0	0	1	0	0	0	0	0	0	0	31	47	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-administrable-doseform.json	1534	2	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	0	0	48	63	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-medicinal-product-classification.json	1420	2	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	1	0	0	48	54	0	0	0	0	0	0
fsh-generated/resources/StructureDefinition-medicinal-product-name.json	1375	2	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	60	54	0	0	0	2	0	0
